id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_category,size_category,price_per_sqft,bed_bath_ratio,high_grade,has_water_view,is_high_value,sale_year,sale_month,sale_quarter
1930300190,2014-07-14,3,1.0,1640,4000,1.5,0,0,5,7,1640,0,1909,0,98103,47.6563,-122.351,2140,4000,716100,$650K-1M,3K-4K sqft,179.025,0.0006097560975609756,True,False,True,2014,7,3
3024079069,2014-09-11,4,1.0,1960,94525,1.5,0,0,3,6,1960,0,1979,0,98027,47.5418,-121.962,2430,188564,371000,$300K-500K,>4K sqft,3.9248875958741074,0.0005102040816326531,True,False,False,2014,9,3
723069049,2014-07-24,5,2.75,3000,25175,1.0,0,0,4,7,1500,1500,1961,0,98027,47.497,-122.088,2170,40523,379000,$300K-500K,>4K sqft,15.054617676266137,0.0009166666666666666,False,False,False,2014,7,3
2210500019,2015-03-24,3,1.0,1320,8500,1.0,0,0,4,7,1320,0,1954,0,98039,47.6187,-122.226,2790,10800,937500,$650K-1M,>4K sqft,110.29411764705883,0.0007575757575757576,False,False,True,2015,3,1
3856901435,2014-10-27,4,2.0,1760,4500,1.5,0,0,5,7,1760,0,1906,0,98103,47.6711,-122.331,1740,4220,720000,$650K-1M,>4K sqft,160.0,0.0011363636363636363,True,False,True,2014,10,4
3948900050,2015-04-27,3,3.25,2130,2306,2.0,0,1,5,7,1420,710,1924,0,98136,47.5424,-122.391,1560,4500,616000,$500K-650K,2K-3K sqft,267.1292281006071,0.0015258215962441314,False,True,False,2015,4,2
5412400170,2015-04-14,3,2.0,1390,7120,1.0,0,0,3,7,1390,0,1988,0,98030,47.3786,-122.179,1530,7688,259000,< $300K,>4K sqft,36.37640449438202,0.0014388489208633094,False,False,False,2015,4,2
2856102280,2014-05-14,3,1.75,1400,3825,1.5,0,0,4,6,1100,300,1904,0,98117,47.6793,-122.393,1720,5100,538000,$500K-650K,3K-4K sqft,140.65359477124184,0.00125,False,False,False,2014,5,2
3288100290,2015-05-07,3,2.75,3230,9576,1.5,0,0,4,8,3230,0,1966,0,98034,47.7307,-122.183,2820,9576,605000,$500K-650K,>4K sqft,63.17878028404344,0.0008513931888544892,True,False,False,2015,5,2
5145000190,2014-11-03,3,1.0,1110,7603,1.0,0,0,3,7,1110,0,1967,0,98034,47.7262,-122.224,1260,8094,369950,$300K-500K,>4K sqft,48.658424306194924,0.0009009009009009009,False,False,False,2014,11,4
6679000170,2015-04-14,3,2.5,1670,4220,2.0,0,0,3,7,1670,0,2002,0,98038,47.3834,-122.028,1670,4238,310000,$300K-500K,>4K sqft,73.45971563981043,0.0014970059880239522,True,False,False,2015,4,2
9536601045,2015-04-28,3,1.0,1540,9450,1.0,0,0,4,7,1540,0,1960,0,98198,47.3612,-122.315,1210,9450,227500,< $300K,>4K sqft,24.074074074074073,0.0006493506493506494,False,False,False,2015,4,2
8731981410,2014-11-21,4,2.25,2090,7400,1.0,0,0,3,9,1670,420,1973,0,98023,47.3178,-122.38,2260,8000,274000,< $300K,>4K sqft,37.027027027027025,0.001076555023923445,True,False,False,2014,11,4
3574801350,2014-11-20,3,2.0,1410,8088,1.0,0,0,3,7,1410,0,1987,0,98034,47.7303,-122.227,1770,7401,410000,$300K-500K,>4K sqft,50.69238377843719,0.0014184397163120568,False,False,False,2014,11,4
1922069099,2014-05-23,3,2.0,1370,78408,1.0,0,0,5,7,1370,0,1964,0,98042,47.3867,-122.081,1620,9690,354800,$300K-500K,>4K sqft,4.525048464442404,0.00145985401459854,False,False,False,2014,5,2
871001735,2014-09-11,4,2.25,1910,5120,1.0,0,0,3,8,1300,610,1954,0,98199,47.6534,-122.409,1810,5153,650000,$500K-650K,>4K sqft,126.953125,0.0011780104712041885,False,False,True,2014,9,3
2022059308,2015-05-05,3,2.0,1678,13862,1.0,0,0,3,7,1678,0,1994,0,98030,47.3744,-122.19,1550,11753,353000,$300K-500K,>4K sqft,25.46530082239215,0.0011918951132300357,True,False,False,2015,5,2
2525300480,2015-03-04,3,1.0,960,12745,1.0,0,0,4,6,960,0,1977,0,98038,47.3617,-122.03,1160,10488,224975,< $300K,>4K sqft,17.652020400156925,0.0010416666666666667,False,False,False,2015,3,1
7979900440,2015-05-12,2,1.75,2080,13054,1.0,0,1,3,7,2080,0,1951,0,98155,47.7435,-122.292,2440,13054,600000,$500K-650K,>4K sqft,45.96292324191818,0.0008413461538461539,True,True,False,2015,5,2
2558660290,2015-02-18,3,2.25,1790,7700,1.0,0,0,4,7,1340,450,1976,0,98034,47.7205,-122.168,1610,7350,437500,$300K-500K,>4K sqft,56.81818181818182,0.0012569832402234637,False,False,False,2015,2,1
8650300190,2014-05-21,3,2.5,2540,6093,2.0,0,0,3,9,2540,0,1999,0,98034,47.7042,-122.236,2540,5924,567000,$500K-650K,>4K sqft,93.0576070901034,0.000984251968503937,True,False,False,2014,5,2
8643000225,2015-05-06,5,1.5,1790,11656,2.0,0,0,3,7,1790,0,1963,0,98198,47.3961,-122.308,2040,9790,225000,< $300K,>4K sqft,19.303363074811255,0.0008379888268156424,True,False,False,2015,5,2
1105000233,2014-09-06,2,1.0,940,9330,1.0,0,0,3,6,940,0,1941,0,98118,47.5445,-122.273,1900,6145,255000,< $300K,>4K sqft,27.331189710610932,0.0010638297872340426,False,False,False,2014,9,3
9831200500,2015-03-04,5,3.75,6810,7500,2.5,0,0,3,13,6110,700,1922,0,98102,47.6285,-122.322,2660,7500,2480000,> $1M,>4K sqft,330.6666666666667,0.0005506607929515419,True,False,True,2015,3,1
945000250,2014-06-13,2,1.0,900,4600,1.0,0,0,3,6,900,0,1951,0,98117,47.6918,-122.361,1060,4600,370000,$300K-500K,>4K sqft,80.43478260869566,0.0011111111111111111,False,False,False,2014,6,2
4101410050,2015-04-21,4,1.75,1900,8800,1.0,0,0,3,8,1140,760,1975,0,98033,47.6579,-122.197,2280,8800,675000,$650K-1M,>4K sqft,76.70454545454545,0.0009210526315789473,False,False,True,2015,4,2
1571100130,2014-09-04,3,1.0,1440,4268,1.0,0,0,3,7,1040,400,1953,0,98108,47.5468,-122.293,1370,4268,285000,< $300K,>4K sqft,66.77600749765698,0.0006944444444444445,False,False,False,2014,9,3
7932000078,2014-05-07,3,1.75,2070,37904,1.0,0,0,4,7,1420,650,1973,0,98058,47.425,-122.186,2011,19110,310000,$300K-500K,>4K sqft,8.178556352891516,0.0008454106280193237,False,False,False,2014,5,2
2592400170,2014-12-02,4,2.5,2240,7245,1.0,0,0,4,7,1140,1100,1972,0,98034,47.7161,-122.17,1740,7350,475000,$300K-500K,>4K sqft,65.5624568668047,0.0011160714285714285,False,False,False,2014,12,4
2517010630,2015-05-08,4,2.5,3320,5034,2.0,0,0,4,7,3320,0,2006,0,98042,47.4011,-122.164,2580,4950,410000,$300K-500K,>4K sqft,81.44616607071912,0.0007530120481927711,True,False,False,2015,5,2
6926700225,2014-07-02,4,2.25,1950,5950,1.0,0,0,3,8,1330,620,1947,0,98109,47.639,-122.347,2600,5593,895000,$650K-1M,>4K sqft,150.42016806722688,0.001153846153846154,False,False,True,2014,7,3
8820902905,2014-08-22,3,1.5,1240,7733,1.0,0,0,3,6,790,450,1941,0,98125,47.714,-122.283,1130,7733,375000,$300K-500K,>4K sqft,48.493469546101124,0.0012096774193548388,False,False,False,2014,8,3
5104510190,2015-04-27,4,2.5,1830,4694,2.0,0,0,3,7,1830,0,2003,0,98038,47.3573,-122.016,1830,5175,349000,$300K-500K,>4K sqft,74.35023434171282,0.001366120218579235,True,False,False,2015,4,2
9839301060,2015-04-06,3,1.75,1740,4400,1.5,0,0,3,8,1740,0,1903,0,98122,47.6115,-122.292,1740,4400,650500,$650K-1M,>4K sqft,147.8409090909091,0.0010057471264367816,True,False,True,2015,4,2
2425700005,2015-04-28,3,1.75,1410,15120,1.0,0,0,4,7,1410,0,1950,0,98004,47.5974,-122.195,1880,15120,760000,$650K-1M,>4K sqft,50.264550264550266,0.0012411347517730497,False,False,True,2015,4,2
9276201190,2014-05-20,4,2.75,2050,3960,1.0,0,0,4,7,1180,870,1986,0,98116,47.5808,-122.394,1440,5040,480000,$300K-500K,3K-4K sqft,121.21212121212122,0.0013414634146341464,False,False,False,2014,5,2
8644210050,2014-09-26,4,2.75,3220,16145,2.0,0,0,3,10,3220,0,1993,0,98075,47.5786,-121.995,3200,12921,689000,$650K-1M,>4K sqft,42.67575100650356,0.0008540372670807453,True,False,True,2014,9,3
2741100280,2014-05-13,3,1.75,1960,5000,1.0,0,0,5,6,980,980,1911,0,98108,47.5576,-122.317,1790,5000,415000,$300K-500K,>4K sqft,83.0,0.0008928571428571428,False,False,False,2014,5,2
2891000680,2015-04-27,3,1.75,1070,6110,1.0,0,0,4,7,1070,0,1968,0,98002,47.3249,-122.207,1350,6148,195000,< $300K,>4K sqft,31.914893617021278,0.0016355140186915889,False,False,False,2015,4,2
7366100080,2014-07-31,5,2.5,2820,9956,1.0,0,0,4,7,1410,1410,1967,0,98168,47.4715,-122.33,2700,9956,318000,$300K-500K,>4K sqft,31.94053836882282,0.0008865248226950354,False,False,False,2014,7,3
3211270170,2014-05-23,4,3.0,4060,35621,1.0,0,0,3,9,2030,2030,1989,0,98092,47.3059,-122.108,2950,35259,404000,$300K-500K,>4K sqft,11.341624322730974,0.0007389162561576355,True,False,False,2014,5,2
3330500920,2014-10-30,2,1.0,800,3090,1.0,0,0,4,6,800,0,1925,0,98118,47.5518,-122.277,1400,3090,339950,$300K-500K,3K-4K sqft,110.01618122977347,0.00125,False,False,False,2014,10,4
5437820080,2014-11-24,3,1.0,1260,7897,1.0,0,0,3,7,1260,0,1979,0,98022,47.1946,-122.003,1560,8285,215000,< $300K,>4K sqft,27.22552868177789,0.0007936507936507937,False,False,False,2014,11,4
8097000380,2014-08-18,3,2.5,2420,7423,2.0,0,0,3,8,2420,0,1990,0,98092,47.3199,-122.186,2260,7629,339900,$300K-500K,>4K sqft,45.7901118146302,0.0010330578512396695,True,False,False,2014,8,3
2591010290,2014-05-19,1,1.5,810,3211,2.0,0,0,4,7,810,0,1982,0,98033,47.6939,-122.184,1320,3298,285000,< $300K,3K-4K sqft,88.75739644970415,0.001851851851851852,False,False,False,2014,5,2
1324300380,2014-07-16,3,1.0,1600,5000,1.5,0,0,3,7,1110,490,1947,0,98107,47.655,-122.358,1380,5000,550000,$500K-650K,>4K sqft,110.0,0.000625,False,False,False,2014,7,3
3226049478,2014-07-25,4,1.0,1350,9000,1.5,0,0,4,7,1350,0,1964,0,98103,47.6953,-122.332,1940,8000,430000,$300K-500K,>4K sqft,47.77777777777778,0.0007407407407407407,False,False,False,2014,7,3
7941500170,2014-12-02,3,1.0,970,7790,1.0,0,0,3,6,970,0,1967,0,98003,47.3165,-122.325,1150,8160,219000,< $300K,>4K sqft,28.112965340179716,0.0010309278350515464,False,False,False,2014,12,4
7522500005,2014-08-15,2,1.5,1780,4750,1.0,0,0,4,7,1080,700,1947,0,98117,47.6859,-122.395,1690,5962,555000,$500K-650K,>4K sqft,116.84210526315789,0.0008426966292134832,False,False,False,2014,8,3
1545801630,2014-07-21,3,2.0,1350,7686,1.0,0,0,3,7,1350,0,1989,0,98038,47.3609,-122.053,1470,7686,233000,< $300K,>4K sqft,30.314858183710644,0.0014814814814814814,False,False,False,2014,7,3
5151600480,2015-04-02,3,1.75,1840,19501,1.0,0,0,4,8,1270,570,1972,0,98003,47.3364,-122.318,1910,12000,248000,< $300K,>4K sqft,12.717296548894929,0.0009510869565217392,False,False,False,2015,4,2
2731600080,2015-04-22,5,2.25,2550,9200,1.0,0,0,4,8,1580,970,1975,0,98166,47.4673,-122.363,2090,9200,454000,$300K-500K,>4K sqft,49.34782608695652,0.0008823529411764706,True,False,False,2015,4,2
2804600010,2015-03-31,4,2.5,1700,4418,2.0,0,0,3,8,1700,0,1931,2000,98112,47.6434,-122.3,2090,4174,950000,$650K-1M,>4K sqft,215.02942507922137,0.0014705882352941176,True,False,True,2015,3,1
8899210680,2014-09-15,3,2.5,2430,7857,2.0,0,0,5,8,1730,700,1980,0,98055,47.4546,-122.211,2160,8740,359000,$300K-500K,>4K sqft,45.69173984981545,0.00102880658436214,True,False,False,2014,9,3
6649300190,2014-09-03,5,2.0,2740,8230,1.5,0,0,3,7,2210,530,1962,0,98155,47.7352,-122.297,2130,8232,407500,$300K-500K,>4K sqft,49.51397326852977,0.00072992700729927,True,False,False,2014,9,3
1312200080,2014-05-28,3,1.5,1560,7300,1.0,0,0,4,7,1040,520,1964,0,98001,47.3427,-122.281,1460,7910,224000,< $300K,>4K sqft,30.684931506849313,0.0009615384615384616,False,False,False,2014,5,2
1721801025,2014-07-18,2,1.0,1040,4590,1.0,0,0,3,7,1040,0,1954,0,98146,47.5078,-122.337,1040,6120,210000,< $300K,>4K sqft,45.751633986928105,0.0009615384615384616,False,False,False,2014,7,3
7942200050,2015-01-23,4,1.75,1820,9824,1.0,0,0,5,7,1820,0,1968,0,98042,47.3833,-122.093,1410,11013,261000,< $300K,>4K sqft,26.56758957654723,0.0009615384615384616,True,False,False,2015,1,1
9528100963,2014-08-06,3,3.0,1833,1706,3.0,0,0,3,9,1833,0,1998,0,98115,47.6827,-122.325,1466,1455,719000,$650K-1M,1K-2K sqft,421.45369284876904,0.0016366612111292963,True,False,True,2014,8,3
9297301495,2015-02-03,3,2.5,2160,3738,2.0,0,0,3,8,2160,0,1994,0,98126,47.5661,-122.375,1500,4000,440000,$300K-500K,3K-4K sqft,117.7100053504548,0.0011574074074074073,True,False,False,2015,2,1
192300020,2014-05-21,3,2.75,2100,10362,2.0,0,0,3,9,1510,590,1998,0,98045,47.4347,-121.417,2240,11842,525000,$500K-650K,>4K sqft,50.6658946149392,0.0013095238095238095,False,False,False,2014,5,2
9477100170,2014-07-21,3,1.5,1370,9720,2.0,0,0,3,7,1370,0,1968,0,98034,47.7302,-122.197,1510,8775,375000,$300K-500K,>4K sqft,38.58024691358025,0.0010948905109489052,False,False,False,2014,7,3
6705120280,2015-03-31,2,2.5,1414,1960,2.0,0,0,3,8,1414,0,1986,0,98006,47.5423,-122.189,1414,2511,428000,$300K-500K,1K-2K sqft,218.3673469387755,0.001768033946251768,False,False,False,2015,3,1
7203220050,2014-11-18,5,3.25,4115,7910,2.0,0,0,3,9,4115,0,2014,0,98053,47.6847,-122.016,3950,6765,988830,$650K-1M,>4K sqft,125.01011378002528,0.0007897934386391251,True,False,True,2014,11,4
6858700225,2014-10-04,3,1.75,1550,6225,1.0,0,0,4,7,1550,0,1949,0,98002,47.3098,-122.218,1760,9496,199950,< $300K,>4K sqft,32.12048192771084,0.0011290322580645162,False,False,False,2014,10,4
8712100605,2014-10-28,4,2.25,2100,3671,1.5,0,0,3,8,1750,350,1929,0,98112,47.6359,-122.3,1800,4560,840000,$650K-1M,3K-4K sqft,228.8204848815037,0.0010714285714285715,True,False,True,2014,10,4
5702380500,2014-09-08,3,1.75,1160,7006,1.0,0,0,4,7,1160,0,1992,0,98022,47.1937,-121.98,1670,7750,285000,< $300K,>4K sqft,40.67941764202112,0.0015086206896551724,False,False,False,2014,9,3
6181430280,2014-09-15,5,2.5,3597,4972,2.0,0,0,3,7,3597,0,2006,0,98001,47.3002,-122.282,3193,6000,330000,$300K-500K,>4K sqft,66.3716814159292,0.0006950236308034474,True,False,False,2014,9,3
7138000170,2015-01-02,3,1.5,1230,10125,1.0,0,0,3,7,1230,0,1960,0,98198,47.397,-122.299,1970,10125,147500,< $300K,>4K sqft,14.567901234567902,0.0012195121951219512,False,False,False,2015,1,1
6669010290,2014-11-07,4,2.5,2190,7125,2.0,0,0,5,8,2190,0,1978,0,98032,47.3709,-122.285,2190,8075,320000,$300K-500K,>4K sqft,44.91228070175438,0.001141552511415525,True,False,False,2014,11,4
5706200280,2014-07-01,3,1.75,1040,9000,1.0,0,0,4,7,1040,0,1967,0,98027,47.5253,-122.043,1750,10878,382500,$300K-500K,>4K sqft,42.5,0.0016826923076923078,False,False,False,2014,7,3
1338300170,2015-03-24,5,4.0,4690,8208,2.0,0,0,3,9,3040,1650,1926,0,98112,47.6321,-122.304,3300,8001,2050000,> $1M,>4K sqft,249.75633528265107,0.0008528784648187633,True,False,True,2015,3,1
8562800250,2014-08-14,4,2.25,2270,10000,1.0,0,0,5,8,1720,550,1974,0,98006,47.5599,-122.142,2270,10148,596000,$500K-650K,>4K sqft,59.6,0.0009911894273127754,True,False,False,2014,8,3
109210280,2014-11-11,4,2.25,1950,7280,2.0,0,0,4,8,1950,0,1979,0,98023,47.2957,-122.37,1910,7280,220000,< $300K,>4K sqft,30.21978021978022,0.001153846153846154,True,False,False,2014,11,4
3216900080,2014-09-25,3,2.5,1880,6818,2.0,0,0,3,8,1880,0,1993,0,98031,47.4206,-122.183,1970,7000,325000,$300K-500K,>4K sqft,47.667937811674975,0.0013297872340425532,True,False,False,2014,9,3
629500170,2015-03-26,4,2.5,2850,5664,2.0,0,0,3,9,2850,0,2001,0,98075,47.5835,-121.996,2850,5475,679950,$650K-1M,>4K sqft,120.04766949152543,0.0008771929824561404,True,False,True,2015,3,1
5272200005,2015-02-18,2,1.0,1160,6911,1.0,0,0,3,7,1160,0,1947,0,98125,47.7149,-122.318,1120,6948,175000,< $300K,>4K sqft,25.321950513673855,0.0008620689655172414,False,False,False,2015,2,1
7205000080,2014-12-01,3,1.75,1370,10050,1.0,0,1,4,7,1370,0,1966,0,98023,47.3338,-122.341,1720,10050,268000,< $300K,>4K sqft,26.666666666666668,0.0012773722627737226,False,True,False,2014,12,4
1117200170,2014-09-19,4,3.5,3260,110579,2.0,0,0,3,10,3260,0,1997,0,98053,47.6436,-121.997,3470,97895,715000,$650K-1M,>4K sqft,6.465965508821747,0.0010736196319018406,True,False,True,2014,9,3
5561300480,2015-04-08,7,2.25,3170,36384,2.0,0,0,3,8,3170,0,1969,0,98027,47.4654,-122.003,2460,38370,600000,$500K-650K,>4K sqft,16.49076517150396,0.0007097791798107256,True,False,False,2015,4,2
3293400010,2015-03-04,5,2.5,3450,35880,2.0,0,0,3,11,3450,0,1992,0,98052,47.7173,-122.099,3450,26820,950000,$650K-1M,>4K sqft,26.477146042363433,0.0007246376811594203,True,False,True,2015,3,1
3421059049,2014-06-10,2,1.75,1490,224334,1.0,0,2,3,8,1490,0,1983,0,98092,47.2645,-122.163,2350,213879,475000,$300K-500K,>4K sqft,2.117378551623918,0.001174496644295302,False,True,False,2014,6,2
524069049,2015-04-02,3,1.5,1460,78408,1.0,0,0,4,7,1460,0,1963,0,98075,47.59,-122.058,3320,7787,700000,$650K-1M,>4K sqft,8.927660442811957,0.0010273972602739725,False,False,True,2015,4,2
1524079093,2014-08-27,3,1.75,1300,20700,1.0,0,0,3,7,1300,0,1962,0,98024,47.5587,-121.904,1930,37638,275000,< $300K,>4K sqft,13.285024154589372,0.001346153846153846,False,False,False,2014,8,3
1524079093,2015-03-18,3,1.75,1300,20700,1.0,0,0,3,7,1300,0,1962,0,98024,47.5587,-121.904,1930,37638,369500,$300K-500K,>4K sqft,17.85024154589372,0.001346153846153846,False,False,False,2015,3,1
3832710680,2014-07-21,4,2.0,1540,7575,1.0,0,0,4,7,1040,500,1978,0,98032,47.3664,-122.279,1720,7575,215000,< $300K,>4K sqft,28.382838283828384,0.0012987012987012987,False,False,False,2014,7,3
686200840,2015-04-22,4,2.25,2130,7172,2.0,0,0,4,8,2130,0,1964,0,98008,47.6271,-122.112,1910,7653,593450,$500K-650K,>4K sqft,82.74539877300613,0.001056338028169014,True,False,False,2015,4,2
8682310460,2014-07-09,2,1.75,1350,4614,1.0,0,0,3,8,1350,0,2008,0,98053,47.7091,-122.015,1680,4775,498800,$300K-500K,>4K sqft,108.10576506285219,0.0012962962962962963,False,False,False,2014,7,3
446000190,2014-12-08,5,3.25,2450,6534,2.0,0,0,3,8,1770,680,1951,2014,98115,47.688,-122.281,1620,6534,849000,$650K-1M,>4K sqft,129.93572084481175,0.001326530612244898,True,False,True,2014,12,4
8805900430,2014-12-29,4,2.5,1940,4875,2.0,0,0,4,9,1940,0,1925,0,98112,47.6427,-122.304,1790,4875,1150000,> $1M,>4K sqft,235.89743589743588,0.001288659793814433,True,False,True,2014,12,4
3629921060,2014-07-15,5,2.5,2890,5110,2.0,0,2,3,9,2890,0,2003,0,98029,47.5453,-121.995,3010,5110,825000,$650K-1M,>4K sqft,161.44814090019568,0.0008650519031141869,True,True,True,2014,7,3
8856890020,2015-02-24,3,1.75,1680,9769,1.0,0,0,3,8,1340,340,1989,0,98058,47.4631,-122.126,1730,9686,265000,< $300K,>4K sqft,27.126625038386734,0.0010416666666666667,False,False,False,2015,2,1
2115510470,2014-12-23,4,2.25,1960,10400,1.0,0,0,4,8,1220,740,1985,0,98023,47.3199,-122.392,1650,8660,285000,< $300K,>4K sqft,27.403846153846153,0.0011479591836734695,False,False,False,2014,12,4
1545803890,2014-12-31,3,1.75,1590,7931,1.0,0,0,3,7,1190,400,1979,0,98038,47.3628,-122.05,1680,7931,240000,< $300K,>4K sqft,30.26100113478754,0.00110062893081761,False,False,False,2014,12,4
3322049126,2014-07-21,4,1.0,1390,17739,1.0,0,0,3,7,1390,0,1958,0,98003,47.3457,-122.302,1230,7840,261000,< $300K,>4K sqft,14.713343480466769,0.0007194244604316547,False,False,False,2014,7,3
6669020500,2014-06-27,4,1.75,2440,7350,1.0,0,0,3,8,1610,830,1978,0,98032,47.3743,-122.285,2180,7680,330000,$300K-500K,>4K sqft,44.89795918367347,0.0007172131147540983,True,False,False,2014,6,2
3832710840,2014-06-02,4,2.0,1850,7560,1.0,0,0,4,7,1540,310,1978,0,98032,47.3666,-122.277,1620,7658,250000,< $300K,>4K sqft,33.06878306878307,0.001081081081081081,False,False,False,2014,6,2
7212651950,2014-07-10,4,2.5,2800,9538,2.0,0,0,3,8,2800,0,1993,0,98003,47.2675,-122.307,1970,7750,350000,$300K-500K,>4K sqft,36.695323967288736,0.0008928571428571428,True,False,False,2014,7,3
1331900020,2014-09-25,3,2.5,3780,35273,1.5,0,0,3,10,3780,0,1986,0,98072,47.7499,-122.119,3450,35273,930000,$650K-1M,>4K sqft,26.36577552235421,0.0006613756613756613,True,False,True,2014,9,3
7140200380,2014-10-30,3,2.0,1910,8050,1.0,0,0,4,7,1000,910,1980,0,98030,47.37,-122.17,1780,7344,275000,< $300K,>4K sqft,34.161490683229815,0.0010471204188481676,False,False,False,2014,10,4
7972601235,2015-02-23,4,2.25,2460,7620,1.0,0,0,3,7,1230,1230,1969,0,98106,47.5285,-122.345,2090,7620,325000,$300K-500K,>4K sqft,42.650918635170605,0.0009146341463414635,False,False,False,2015,2,1
2848700585,2015-04-24,1,1.0,810,5000,1.0,0,1,3,7,590,220,1936,0,98106,47.5696,-122.36,1920,5000,255000,< $300K,>4K sqft,51.0,0.0012345679012345679,False,True,False,2015,4,2
6132600380,2015-03-20,3,1.5,1900,5250,1.0,0,0,4,7,1500,400,1943,0,98117,47.6991,-122.392,1810,5250,562200,$500K-650K,>4K sqft,107.08571428571429,0.0007894736842105263,False,False,False,2015,3,1
2424059127,2014-08-20,2,1.75,3490,88909,1.0,0,3,3,10,2320,1170,1980,0,98006,47.5462,-122.112,3490,40185,952000,$650K-1M,>4K sqft,10.707577410610849,0.0005014326647564469,True,True,True,2014,8,3
2591830130,2014-05-04,3,2.5,2200,7350,1.0,0,0,5,8,1570,630,1988,0,98058,47.4395,-122.161,2350,7557,365000,$300K-500K,>4K sqft,49.65986394557823,0.0011363636363636363,True,False,False,2014,5,2
1771100130,2015-03-16,3,1.5,1190,11996,1.0,0,0,4,7,1190,0,1969,0,98077,47.7561,-122.071,1190,9756,332900,$300K-500K,>4K sqft,27.75091697232411,0.0012605042016806723,False,False,False,2015,3,1
8856700190,2015-04-23,3,2.25,2040,18360,2.0,0,0,4,8,2040,0,1983,0,98052,47.6976,-122.137,2590,21315,721000,$650K-1M,>4K sqft,39.270152505446625,0.0011029411764705882,True,False,True,2015,4,2
7852040080,2015-04-21,4,2.5,2400,3986,2.0,0,0,3,8,2400,0,1999,0,98065,47.5344,-121.877,2070,3986,487275,$300K-500K,3K-4K sqft,122.24661314601104,0.0010416666666666667,True,False,False,2015,4,2
5648600190,2015-04-29,3,2.5,1670,5791,2.0,0,0,3,7,1670,0,1995,0,98055,47.4424,-122.188,1610,6034,310000,$300K-500K,>4K sqft,53.53134173717838,0.0014970059880239522,True,False,False,2015,4,2
4154300275,2015-01-15,2,1.0,990,4800,1.0,0,0,3,6,990,0,1908,0,98118,47.5615,-122.28,1700,5400,245000,< $300K,>4K sqft,51.041666666666664,0.00101010101010101,False,False,False,2015,1,1
5438000280,2015-04-15,3,1.75,2920,10573,1.0,0,0,4,7,2920,0,1964,0,98055,47.4429,-122.195,1560,10572,325000,$300K-500K,>4K sqft,30.73867398089473,0.0005993150684931507,True,False,False,2015,4,2
9201000480,2014-11-12,3,1.75,1840,9401,1.0,0,0,3,8,1840,0,1971,0,98075,47.5847,-122.075,2850,14323,550000,$500K-650K,>4K sqft,58.504414423997446,0.0009510869565217392,True,False,False,2014,11,4
1604600660,2014-05-12,2,1.0,910,4500,1.5,0,0,4,7,910,0,1906,0,98118,47.5633,-122.289,1270,3500,350000,$300K-500K,>4K sqft,77.77777777777777,0.001098901098901099,False,False,False,2014,5,2
522069022,2014-07-14,5,2.5,2950,72309,2.0,0,0,3,8,2950,0,2006,0,98058,47.4186,-122.079,1480,56192,599000,$500K-650K,>4K sqft,8.283892738110055,0.000847457627118644,True,False,False,2014,7,3
4331400190,2014-11-12,3,1.5,1240,9500,1.0,0,0,4,7,1240,0,1955,0,98166,47.4756,-122.35,1845,10125,259950,< $300K,>4K sqft,27.36315789473684,0.0012096774193548388,False,False,False,2014,11,4
9407150130,2014-12-01,4,2.5,1980,7264,2.0,0,0,3,7,1980,0,1996,0,98038,47.3678,-122.019,1600,6380,240000,< $300K,>4K sqft,33.03964757709251,0.0012626262626262627,True,False,False,2014,12,4
2212900470,2015-02-11,3,1.0,1200,10080,1.0,0,0,4,7,1200,0,1969,0,98042,47.3261,-122.135,1230,9800,186000,< $300K,>4K sqft,18.452380952380953,0.0008333333333333334,False,False,False,2015,2,1
6600220080,2015-02-04,3,1.5,1280,15028,1.0,0,0,3,7,1280,0,1982,0,98074,47.6304,-122.035,1470,13698,395000,$300K-500K,>4K sqft,26.28426936385414,0.001171875,False,False,False,2015,2,1
9558050020,2014-09-15,4,2.5,3150,5757,2.0,0,0,3,9,3150,0,2004,0,98058,47.4568,-122.117,3100,5757,475000,$300K-500K,>4K sqft,82.50825082508251,0.0007936507936507937,True,False,False,2014,9,3
8691300420,2014-08-04,5,3.5,3500,10794,2.0,0,0,3,10,3500,0,1996,0,98075,47.5887,-121.974,3110,10837,815000,$650K-1M,>4K sqft,75.50491013526033,0.001,True,False,True,2014,8,3
5450300010,2014-09-02,3,1.5,1680,13751,1.0,0,0,4,7,1680,0,1951,0,98040,47.5716,-122.227,1760,13500,572000,$500K-650K,>4K sqft,41.5969747654716,0.0008928571428571428,True,False,False,2014,9,3
339600460,2014-10-17,3,2.5,1360,3188,2.0,0,0,3,7,1360,0,1986,0,98052,47.6831,-122.096,1090,3188,419500,$300K-500K,3K-4K sqft,131.58720200752822,0.001838235294117647,False,False,False,2014,10,4
9264910920,2014-09-03,3,2.25,2110,7350,1.0,0,0,3,8,1530,580,1980,0,98023,47.3088,-122.341,2640,7777,298700,< $300K,>4K sqft,40.63945578231292,0.0010663507109004739,False,False,False,2014,9,3
